AxisX,AxisY,AxisZ
-0.005200622,0.003515041,-1.000798891
-0.002104428,-0.002793743,-0.995765982
-0.000843305,-0.006302956,-1.006551883
-0.011010378,-0.002037313,-0.992766919
1.96E-05,-0.003039388,-0.995088033
-0.003978543,-0.001432949,-0.992322613
-0.015067055,-0.003542375,-0.989457608
-0.00968288,0.002926273,-0.994367951
-0.008632595,0.00124965,-0.999749411
-0.015574628,-0.009527532,-1.002564623
-0.013755175,-0.002770348,-1.008003536
-0.00067932,-0.001401756,-0.997658111
-0.011459384,-0.009075234,-0.993552114
0.00586056,-0.005250192,-1.004395468
-0.023090609,-0.003674945,-0.993632549
-0.003068816,-0.005176109,-0.994145798
-0.016917744,0.001218457,-0.998309248
0.00024212,-0.004248117,-1.000255
-0.011393009,-0.001534326,-0.998251795
-0.003939499,-0.002399932,-1.005142361
-0.014317409,-0.010085107,-1.000166905
-0.01740189,-0.006860531,-1.005502402
-0.002994633,-0.003803617,-0.990265785
-0.008687256,-0.001128817,-0.995555319
-0.00560668,0.005024003,-0.999684297
-0.01257214,-0.000727207,-0.999722599
-0.008019603,-0.005721986,-0.99765045
-0.008976182,-0.006540803,-1.000569078
-0.00560668,-0.004805692,-1.0018139
-0.016761567,-0.002017817,-0.993429547
-0.006020547,-0.007601365,-0.998324569
-0.014864026,-0.002902919,-1.005647951
-0.011365679,0.001144373,-0.998914423
-0.017116868,0.000481522,-0.998929744
0.009257393,0.003491647,-1.01224359
-0.023449814,0.001729242,-1.001220216
0.000933199,-0.002961406,-1.003066382
-0.00261981,-0.005226797,-0.987734009
-0.002120046,-0.006930715,-0.99764279
-0.006516407,-0.003873801,-0.995363808
-0.006863899,-0.001124918,-1.001695163
-0.014200277,-0.00369834,-1.004767
-0.022446382,-0.002715761,-1.013561186
-0.019350188,-0.005218999,-1.007907781
-0.026440589,-0.008833488,-1.004533356
-0.006641348,-0.004314402,-1.003529839
-0.013356925,-0.005020144,-0.991326756
0.003779511,-0.005671298,-0.994923333
-0.004907791,-0.004033665,-1.003503027
-0.008702874,-0.001089825,-1.002242884
-0.009323674,0.000235877,-0.994839068
0.00017184,-0.000232018,-1.007915441
-0.020189636,-0.003538476,-1.013247108
-0.009272917,-0.001004045,-1.008999393
-0.013720035,-0.006318552,-0.985604407
-0.014079241,-0.00846697,-1.000412039
-0.012365206,-0.004349494,-0.998290097
0.001530574,-0.005940337,-0.994371781
-0.010815157,-1.97E-06,-0.993961948
-0.007906375,-0.006657776,-1.012565329
-0.006922465,-0.007367417,-1.004652093
-0.014438446,-0.006786447,-1.00233864
-0.00951499,-0.007827514,-1.001679842
-0.012087994,-0.008073159,-1.001848372
-0.013290551,-0.012065863,-0.996796311
-0.013013338,-0.002832734,-1.005942877
-0.004517351,0.004271472,-1.006122898
-0.018381896,-0.0007584,-0.997566185
-0.000655894,-0.005421754,-1.001354273
-0.024699224,-0.005955934,-1.006459957
-0.006364135,-0.009075234,-1.004717207
-0.010202166,-0.011063788,-0.990330899
-0.005891702,-0.008299308,-0.998052623
-0.012084089,-0.004404082,-1.001714314
-0.00859355,-0.002388234,-1.010305499
-0.02223164,-0.007293334,-1.003591122
-0.011853729,-0.002914616,-1.003292365
-0.014778129,-0.00062583,-1.00269485
-0.016488259,-0.00574928,-1.005042776
0.001147942,-0.006478417,-0.994808426
-0.019166681,-0.005086429,-0.999446823
-0.016507781,-0.004193529,-0.999324256
0.002010815,-0.001733181,-0.998313078
-0.009995232,0.003546234,-0.998247964
-0.008710683,-0.000703812,-0.997799829
-0.009866387,-0.001834558,-0.998634817
-0.021189163,-0.010693371,-1.009393906
-0.02052151,-0.008365593,-1.006620827
-0.017386272,-0.003912792,-0.999439163
0.005251472,-0.008018571,-0.995685547
-0.008983991,-0.00347609,-0.999626844
-0.00327575,-0.000785694,-1.004441431
-0.015188092,-0.004587341,-1.000676324
-0.004275278,-0.002977002,-1.005946708
-0.01950246,0.001795527,-1.008827034
-0.016125149,-0.001214597,-1.008861506
-0.009858578,-0.005757078,-0.998117737
-0.017015354,-0.00195933,-0.998646307
-0.008023507,0.000941619,-0.991073961
-0.011865442,-0.000571242,-0.99018152
-0.0060674,-0.001928137,-0.995294864
-0.01973282,-0.003187555,-1.011580962
-0.01293525,-0.003682744,-1.003499197
-0.017202765,-0.003990775,-1.010987278
-0.00793761,-0.00142515,-1.006406334
0.001206508,-0.001140514,-0.993115469
-0.013138279,-0.001990523,-0.996719706
-0.009362718,-0.007854808,-1.006111407
-0.014641475,-0.006302956,-0.998259455
-0.017905558,-0.002201076,-1.003150647
-0.008417852,-0.003717836,-0.998788026
-0.011271973,-0.003982976,-0.996658423
-0.008698969,-0.0052151,-1.005073417
-0.008562315,-0.001288681,-0.994057703
-0.004775042,-0.003885498,-0.994406253
-0.0186513,-0.00690732,-0.998527571
0.004876649,-0.003749029,-0.995271883
-0.007527648,-0.004076555,-0.997983679
-0.024956915,-0.004450871,-1.020608792
-0.003353838,0.001760435,-0.997389995
-0.013794219,0.00026707,-1.003323007
-0.011217311,-0.00628346,-0.993912155
-0.009718019,0.001928097,-0.994475197
-0.007418324,-0.004209126,-0.994586274
-0.015008489,-0.01163306,-1.000323944
-0.000238122,-0.007000899,-0.997278919
-0.014301792,-0.004961657,-1.001599407
-0.01973282,-0.002848331,-1.002970626
-0.006364135,-0.008248619,-1.003284704
-0.012486243,-0.00093386,-0.998205832
-0.008320242,-0.000263211,-1.003326837
-0.002787699,-0.005612811,-0.995988134
-0.00439241,-0.007113974,-0.996585649
0.003310983,-0.003975178,-1.001553445
-0.009858578,-0.004423578,-1.001721974
-0.007691633,-0.002887322,-1.003296195
-0.00308053,0.000641386,-0.994471367
-0.009272917,0.003070541,-1.006528901
-0.018299903,-0.001596712,-1.008850015
0.000378774,-0.008665826,-0.995294864
-0.007590118,-0.003503384,-0.990553051
-0.015141239,-0.002676769,-1.001580256
0.009257393,-0.007683246,-0.989764026
-0.017971933,-0.002068506,-1.009305811
-0.004232329,-0.00048936,-1.001101479
-0.010698025,0.000649184,-1.007796704
-0.004318226,0.002551957,-1.008122273
-0.008874668,-0.002548098,-1.002660379
-0.002533913,-0.00124579,-0.994375612
-0.006055687,-0.001740979,-0.99678865
0.005536494,-0.000473764,-0.99088245
-0.014657093,0.002649436,-1.000687815
-0.018198389,-0.002766449,-1.004004786
0.005122627,-0.000832483,-1.000626531
-0.00931977,0.006131354,-1.005586667
-0.018541976,-0.00365545,-1.001243197
0.00267066,-0.00182676,-1.002108827
-0.008066456,-0.001046935,-1.000017526
-0.00350611,-0.003249941,-0.99695335
-0.004833608,-0.002704063,-0.992969921
-0.017163721,-0.002754752,-1.010313159
-0.006500789,-0.002844432,-0.998703761
-0.009440807,0.002247826,-1.007191529
-0.015125621,-0.001409554,-0.993590416
-0.000136608,-0.001893045,-1.003656236
-0.00472038,-0.000329496,-0.989649119
-0.014063623,-0.00548414,-0.994727992
0.008148541,-0.003994674,-0.995306355
-0.012654132,-0.001935936,-0.996623951
-0.009495468,-0.004158437,-1.002422905
-0.010647268,-0.003756827,-1.000297132
-0.003576389,0.001928097,-1.007624344
-0.005118629,-0.005425653,-0.99121951
-0.005477835,-0.003347419,-1.001894334
-0.003908264,-0.005944236,-0.996941859
-0.007691633,-0.003639853,-0.995264223
-0.002002914,-0.01109888,-0.989411646
-0.00843347,-0.008739909,-1.006609336
-0.00941738,-0.005218999,-1.001013384
0.006988933,0.001081987,-1.00181773
-0.006371944,0.000270969,-0.997853452
-0.010092842,-0.006587592,-1.004537187
-0.010768304,-0.002594888,-0.994777785
-0.012419868,-0.00213869,-0.996677574
-0.009889813,-0.005183907,-0.989254607
-0.00573943,-0.001230194,-1.000687815
-0.010604319,-0.002867827,-0.996198796
-0.011607752,-0.005386661,-0.99904465
-0.005864371,-0.000735005,-0.997853452
-0.015641003,-0.001448545,-0.994471367
-0.004681336,-0.001417352,-0.998542891
-0.013001625,-0.007749531,-0.999787713
-0.00754717,-0.005608912,-0.998328399
-0.009874196,-0.004602937,-0.995674056
-0.000366968,-0.004684819,-1.007819686
-0.019744533,-0.009301383,-0.999714939
-0.006247003,0.00048932,-1.00719919
-0.006789715,-0.000855878,-0.991725099
-0.00475552,-0.005066933,-1.003196609
-0.012591662,-0.00628346,-0.998814837
-0.008804388,-0.001237992,-0.998818667
-0.005528592,-0.005000648,-0.986056373
-0.002838456,-0.010798647,-1.000492474
-0.010003041,-0.010209879,-0.997367014
-0.017050493,-0.009110326,-1.000542267
-0.007652589,0.000957215,-0.999136576
-0.010967429,-0.000812988,-1.002759964
-0.011822494,0.000228079,-1.000940609
-0.01493821,-0.004563946,-0.998822498
-0.015430165,-0.007102277,-1.005900745
-0.003576389,-0.006431627,-1.004131183
0.001671132,-0.002661173,-0.993398905
-0.019389232,-0.002602686,-1.000825703
-0.003525632,-0.003292831,-1.009826721
-0.00639537,0.006178144,-0.991824685
-0.00458763,-0.000387983,-0.999412352
-0.024843687,-0.004353393,-0.999335747
-0.006606208,-0.003674945,-0.994950145
-0.011475002,-0.01091952,-0.98306497
-0.023879299,-0.003737331,-1.00581265
-0.007531552,-0.01002662,-1.001836881
-0.008214823,-0.00383481,-0.999278294
-0.018682535,0.002949668,-0.994965465
-0.007227008,-0.001230194,-0.993180583
-0.013380352,-0.004006371,-1.001676012
-0.008413948,-0.004228621,-1.00147301
-0.011584325,-0.00303159,-0.997972189
-0.008074265,-0.007254342,-1.007061302
-0.006481267,-0.003043287,-0.991667646
-0.022235544,-0.006626583,-1.002947645
-0.018018786,-0.004314402,-1.00043502
0.009569745,0.00039964,-0.99591536
-0.016015826,0.001035198,-0.99313079
-0.015996304,-0.003413704,-0.995616603
-0.008257772,-0.005679096,-1.00632973
-0.005427077,-0.002162085,-0.995888549
-0.005973694,-0.002431125,-1.004663584
-0.014973349,-0.009348173,-1.004188636
-0.003541249,-0.003191454,-1.009516473
-0.011896678,-0.004540551,-0.994360291
-0.008874668,-0.005608912,-0.993954287
-0.023926152,-0.008544953,-0.996800141
-0.006008834,-0.010303458,-0.99503824
-0.010135791,-0.006361443,-0.991200359
-0.007465177,-0.003285033,-1.002078185
0.000253833,-0.007371316,-1.008336765
-0.022848536,-0.007195856,-1.014304249
-0.008667734,-0.002906818,-1.001844542
-0.013782506,-0.003581366,-0.993368264
-0.003814558,0.002021676,-1.001204895
-0.022864153,-0.00838119,-1.001549615
0.000952722,-0.003238243,-0.992571578
-0.008804388,-0.001062532,-1.004399299
-0.006328995,-0.004762801,-1.010757465
-0.00774239,-0.011621363,-0.994999937
-0.000609041,-0.006209377,-1.003981805
-0.022786065,-0.009433953,-1.004445261
0.004677525,-0.005605012,-0.994467537
-0.014422828,-0.007230948,-0.999366389
-0.008413948,-0.002052909,-1.010776616
-0.008820006,0.002087962,-1.000320114
-0.015262275,-0.004606836,-1.000814212
-0.006875612,-0.006252267,-1.006819998
-0.009690689,-0.003051085,-1.018433227
-0.02121259,-0.00601832,-0.999075292
0.002819027,2.53E-05,-0.99244135
-0.009893718,-0.001366663,-0.994471367
-0.021013465,-0.003203151,-1.010654049
0.005333465,0.001011803,-1.002323319
-0.002881405,-0.002033414,-1.003813275
-0.00603226,-0.005312578,-1.006299088
-0.012333971,-0.010814244,-1.001243197
-0.011416436,-0.005156613,-1.004380148
-0.011326635,-0.009667901,-1.009144942
0.000445149,-0.004396284,-0.99921701
-0.011416436,-0.006755254,-0.988557507
-0.004365079,-0.001815063,-1.002093506
-0.003752087,0.004513217,-1.006559543
-0.009561843,0.002345304,-1.003575801
-0.011998192,-0.00093776,-1.0157176
-0.004821895,-0.00543735,-1.008712127
-0.013411587,-0.000415277,-0.991548909
-0.008355382,-0.006072907,-1.000036677
-0.003814558,-0.005975429,-0.996999313
-0.00994057,-0.004630231,-1.001338952
-0.006028356,-0.000789593,-0.994027061
0.001393919,-0.000161834,-1.001932637
0.004341746,-0.005944236,-1.007084283
-0.007871235,-0.007730036,-0.999925601
-0.006621826,-0.007780724,-1.007103434
-0.012298832,-0.010182585,-1.008332935
-0.000402107,-0.00445867,-0.99556681
-0.008019603,-0.001881348,-0.989821479
-0.006012738,-0.003756827,-0.998236474
-0.012798595,-0.000961154,-1.005372175
0.017476167,0.004462529,-0.999477465
-0.009507181,-0.005593315,-1.008191217
-0.002350406,-0.005916942,-1.013484582
-0.012904014,-0.001027439,-0.998991027
-0.000691033,-0.002758651,-0.994367951
-0.012978198,-0.003304529,-0.999259143
-0.013962108,-0.005016245,-0.991349737
-0.003146905,-0.001725383,-0.989511231
-0.013638043,-0.003277235,-1.004521866
-0.00951499,-0.007234847,-1.001461519
-0.000148321,-0.004255915,-1.012944521
0.005079678,-0.002551997,-1.01206357
-0.024585996,-0.008295409,-1.001216385
0.005189002,-0.007425904,-0.991070131
-0.002205943,-0.002162085,-0.996355836
-0.00521624,-0.001487536,-0.99990262
-0.009643836,-0.006108,-1.005521553
0.001499338,-0.002357041,-1.002488019
0.007281763,0.00089093,-1.004970001
-0.006469554,-0.001803365,-1.01431574
-0.010069416,-0.006568096,-1.010914504
0.001097185,0.000239776,-1.008715957
-0.010264636,-0.003526779,-0.997144861
-0.008003985,-0.009293585,-0.991985554
0.000382678,-0.001951532,-0.99747043
-0.006926369,-0.000337294,-0.998121567
0.001690654,-0.003339621,-0.994237724
-0.011299304,-0.001670795,-1.010914504
0.00224508,-0.002824936,-1.014767706
-0.005915128,-0.00129258,-1.001898165
0.000593516,0.000571202,-1.00269485
-0.010623841,-0.003526779,-1.011998456
0.013247695,-0.002431125,-0.991269303
-0.021622552,-0.00271966,-0.988511544
0.002276315,-0.002902919,-0.994781615
-0.005317754,0.004072616,-1.01015995
-0.009397858,0.007854768,-1.006176521
-0.013337403,0.001421211,-1.025415719
-0.012045045,-0.002626081,-1.015790374
-0.000605136,-0.001468041,-0.995172297
-0.001596855,-0.004521056,-0.996022606
-0.008101595,-0.007702742,-0.993184413
0.000382678,-0.001054733,-0.999894959
0.002908829,0.00267283,-0.99574683
-0.003802845,-7.22E-05,-1.006103747
-0.008097691,0.000543908,-1.024136425
-0.010190452,-4.10E-05,-1.007620514
-0.00691856,-0.000165733,-0.997156352
-0.008199206,-0.004201327,-1.006069275
-0.005997121,-0.007581869,-1.002411414
-0.002440207,-0.001600611,-0.986094675
-0.001870164,0.004645788,-0.997976019
-0.010893245,-0.003413704,-1.008057159
0.011002662,0.004797854,-1.002568453
-0.012630706,0.002509067,-1.006950225
-0.00770725,-0.004037564,-1.011623095
-0.002233274,-0.001994423,-1.000906138
-0.004423645,0.000649184,-0.990288766
-0.004603248,-0.001893045,-1.000492474
-0.008788771,-0.006443324,-0.998895272
-0.002397259,0.000579,-1.000810382
0.000726266,0.002025576,-1.006904263
-0.007098163,0.002220532,-1.013542035
-0.018159345,-0.001491435,-1.015610354
-0.004970262,-0.002770348,-0.993341452
0.00513434,-0.005807767,-0.991970233
-0.015164665,-0.006965807,-1.004154165
-0.000655894,-0.006166487,-0.997420637
-0.004572013,-0.001577216,-0.998734402
-0.016050965,0.000493219,-1.003683047
-0.003131287,-0.001296479,-1.008949601
-0.007515935,0.00267283,-0.999278294
-0.023559138,0.001655159,-1.002055204
0.002623807,-0.007995176,-0.997332542
-0.015972877,-0.005460745,-0.997999
-0.005286519,0.001725343,-1.004092881
0.001370493,-0.0065525,-0.995785133
-0.020252106,0.00231801,-1.00651358
0.00461115,0.005152674,-0.999519598
-0.01220903,0.001760435,-0.998925913
-0.015562915,-0.00539446,-1.007440494
-0.011599943,-0.003382511,-1.009616059
-0.005688673,-0.005183907,-1.001013384
-0.011873251,-0.005218999,-1.0011168
-0.012857162,-0.004263713,-1.008447842
-0.004185476,-0.00098065,-0.991073961
-0.004275278,0.002668931,-0.995884718
-0.014785938,0.00071157,-1.006210993
-0.015063151,-9.55E-05,-1.004996813
-0.007016171,-0.001035238,-1.00945519
-0.016652244,-0.002704063,-0.999278294
-0.011037708,-0.00347609,-0.999485126
-0.006899038,-0.000789593,-1.004805302
-0.012806404,-0.002290756,-1.005012134
-0.000788643,-0.00156162,-1.000668664
-0.006071304,0.002945769,-1.003127665
0.000124987,0.004630191,-0.998707591
-0.000612945,0.00035675,-1.001557275
-0.024789025,-0.004037564,-1.009137281
-0.003830176,-0.001362764,-1.006992358
-0.011822494,0.005877911,-0.99781898
-0.010830775,-0.002493511,-1.00580882
-0.008023507,0.00387766,-0.999814525
-0.006696009,0.007152925,-1.003472385
-0.00347097,0.006131354,-0.99469735
-0.012462817,0.001218457,-1.005958198
-0.005485644,-0.00196323,-1.007291115
-0.009464233,-0.003717836,-1.001001893
-0.008519367,-0.004817389,-0.999075292
-0.009944475,-0.000719409,-1.002204582
-0.023176506,-0.005807767,-1.009478171
0.003853695,-0.002513006,-0.996424779
-0.011799068,0.003168019,-1.000569078
-0.004556395,0.001081987,-1.010466368
-0.001850642,1.36E-05,-0.995865567
-0.00685609,-0.001089825,-0.99904082
-0.010510614,-0.002739155,-1.003886049
-0.011088466,-0.000150136,-0.999952413
-0.004107388,-0.00107033,-1.000879326
-0.005637915,-0.001234093,-1.000002205
-0.002002914,0.004294866,-1.002725492
-0.016324274,0.002493471,-0.994919503
-0.009593078,-0.002220572,-1.007337078
-0.014895261,-0.004209126,-1.000626531
-0.006938082,-0.001140514,-1.001323632
-0.006344613,-0.004142841,-1.00650975
-0.004193285,-0.002341445,-1.010175271
-0.006520311,-0.005180008,-1.003640915
-0.007402707,-0.001666896,-0.994498179
-0.001147849,-0.002571493,-0.991089282
-0.009706306,-0.001690291,-0.993529133
-0.010506709,-0.003889397,-0.998366701
-0.001343069,-0.002817138,-0.998485438
-0.002744751,-0.002146488,-1.003709859
-0.01095962,0.001390018,-1.003629424
0.005079678,-0.002259563,-1.005693913
-0.014204182,-0.006314653,-1.000438851
-0.001557811,0.001709746,-0.995670226
0.002233367,0.002068466,-0.993816399
-0.011346157,-0.003542375,-1.001109139
-0.013985535,-0.006400434,-1.003709859
-0.015547297,0.000617991,-1.005276419
-0.005032732,-0.002715761,-1.009899495
-0.007176251,0.003639813,-0.998722912
-0.004134719,7.99E-05,-0.995605112
-0.007180156,-9.77E-06,-1.00130448
-0.001710083,-0.00160451,-0.998991027
-0.005036637,-0.002598787,-0.997638959
-0.002213752,-0.000501058,-0.996673744
-0.005716003,0.001378321,-1.003706029
0.000246024,-0.000723308,-1.000500134
-0.01276736,-0.000465965,-1.002074355
-0.001745223,-0.002177681,-0.99783047
-0.004009778,0.000423035,-0.996037927
-0.006754575,-0.000165733,-0.993058016
-0.018061734,-0.001464142,-1.000373737
0.002869785,0.000103307,-1.004368657
-0.003939499,0.002017777,-0.997795998
-0.013614616,-0.002789844,-0.994953975
0.00349449,0.002431085,-1.005827971
-0.009956188,0.004505419,-1.005345363
-0.005423173,-0.005378863,-0.997049105
-0.011931817,0.00084804,-1.001668351
0.003119667,0.002489571,-0.994283686
-0.002842361,0.002692326,-0.992395388
-0.006204054,-0.003616459,-1.000182226
-0.016402362,0.002419387,-1.009964609
0.000413914,0.003214809,-1.001434708
-0.014415019,-0.001039137,-0.998822498
-0.013001625,-0.000590737,-0.999067632
0.001514956,-0.000337294,-0.991066301
0.0103272,-0.005234596,-0.980812801
-0.016484354,-0.007956185,-0.99921701
-0.010815157,-0.00151483,-0.99852374
0.004271466,-0.001854054,-1.002656548
-0.007176251,-0.001354966,-0.996938029
-0.013626329,-0.00213869,-1.004678905
0.000363156,0.00133543,-0.998738233
0.000374869,-0.001616207,-0.997857282
-0.017831374,-0.00619378,-1.002928494
-0.002530008,-0.002871726,-0.996447761
-0.003826271,0.003238203,-0.990572203
-0.002733037,-0.007328426,-0.991866817
-0.011736597,-0.007585768,-1.00442611
-0.014364262,0.000153995,-0.999665146
-0.003193757,-0.000606334,-1.00130448
-0.010026467,-0.001772172,-1.002878701
-0.007902471,-0.001109321,-1.002020732
0.003412497,-0.000688216,-0.992314953
-0.014274461,-0.004985052,-0.999580881
-0.004958549,-0.005963732,-0.996884406
-0.009655549,-0.002376537,-0.993582756
-0.014715659,-0.005121521,-0.994429235
0.000238215,-0.007640356,-1.00632973
-0.011709266,-0.001709786,-1.001584087
-0.004450976,-0.005721986,-0.998267116
-0.001589047,-0.004294906,-0.987734009
-0.007976654,-0.000590737,-0.994708841
-0.006325091,0.000325557,-0.993747455
-0.000925298,-0.003581366,-0.999182538
-0.009464233,-0.002536401,-0.999634504
-0.006938082,-0.001503133,-1.002070525
-0.005434886,-0.001444646,-1.004977662
-0.01398163,-0.002637778,-1.000120942
-0.003474875,-0.00686443,-1.006797017
-0.014969445,-0.004875876,-0.995356148
-0.004400219,-0.003858204,-0.992368576
-0.008011794,0.000423035,-0.99261371
-0.011900582,-0.001097624,-0.99330315
-0.017425316,0.000387943,-0.997638959
-0.002323075,-4.88E-05,-0.997355523
-0.00938224,-3.71E-05,-1.0040699
-0.005470026,0.000411338,-1.008915129
-0.017565875,-0.001990523,-1.007402192
-0.003209375,-0.003086178,-0.997543204
-0.006614017,0.000746662,-0.99869993
-0.004138624,-0.002665072,-0.997715564
-0.001948252,-0.002871726,-0.99088245
-0.015840128,0.000692075,-1.003637085
-0.009159689,0.003238203,-1.003836256
-0.014172946,0.001276944,-1.002442056
-0.008125022,-0.000126742,-1.006544222
-0.021083744,-0.002481813,-1.00528791
-0.000456769,-0.002493511,-0.985772936
-0.01493821,-0.003647652,-0.985405235
-0.004052727,-0.009157116,-0.995068881
-0.017979742,-0.005328175,-0.996849934
-0.003279654,-0.007632558,-1.0099761
-0.01493821,-0.002641677,-1.005724555
-0.01726914,-0.001257488,-1.00789246
-0.001448488,-0.004096051,-0.999837506
-0.001374304,-0.005199503,-0.996386477
-0.009194829,-0.004302705,-0.993613398
-0.008331955,-0.006271763,-0.98914353
0.004080151,-0.004875876,-0.992900977
-0.010202166,-0.002996498,-0.986270865
-0.024328306,-0.001280883,-1.013139862
-0.013064095,-0.00231805,-1.002618246
-0.000460673,-0.001199001,-0.997780678
-0.018499028,-0.004033665,-0.995884718
-0.008995704,-0.004684819,-0.985861031
0.003443732,-0.005979328,-0.987366308
-0.009608696,-0.006119697,-0.995348488
-0.024277548,-0.006895623,-0.998370532
-0.00331089,-0.002622182,-0.999829846
-0.006641348,-0.001093725,-1.003889879
-0.012017714,-0.003105673,-1.020704547
-0.017249618,-0.002731357,-1.004092881
-0.002783795,-0.010217678,-0.993870022
-0.00672334,-0.006778649,-0.995800454
-0.008261676,-0.006380938,-0.98513712
0.003143093,-9.94E-05,-0.990644977
-0.010342724,0.000816847,-0.999014009
-0.017429221,-0.002197177,-1.010811088
-0.017046589,-0.002707962,-0.998489268
0.004322224,0.002333606,-0.99887229
-0.014165137,-0.00454835,-1.004962341
-0.017772808,-0.009901848,-1.004927869
-0.00435727,-0.008700918,-0.99365936
-0.007855618,-0.007967882,-0.993705323
-0.011681935,-0.000142338,-0.996555007
-0.015113908,0.00485634,-1.005785838
0.005563825,-0.000567343,-1.001273839
-0.007063023,0.003417563,-1.011983135
-0.018862138,-0.005874052,-1.013607149
-0.003463161,-0.00512542,-0.999971564
-0.015484827,-0.007215351,-1.003349818
-0.002924353,-0.009831664,-0.994383272
-0.008452992,-0.00396738,-0.99504207
-0.003326507,-0.002879524,-0.995846416
-0.015742517,-0.002251765,-1.012875577
-0.021485898,0.001877409,-1.007854158
-0.004470498,0.002614343,-1.002296508
-0.003346029,-0.006755254,-1.000105621
-0.011599943,-0.006989202,-0.997393825
-0.010670694,-0.00962891,-0.994942484
-0.008695065,-0.004298806,-1.003962653
-0.012220743,-0.00303159,-0.99851608
-0.009659453,0.000493219,-1.004671244
-0.004732093,0.003082238,-1.008164405
-0.003947308,0.000485421,-1.009056847
-0.010139695,-0.006221074,-1.009692663
-0.01040129,-0.003854305,-1.000071149
0.003143093,-0.005312578,-0.991947252
-0.003264037,-0.004528854,-0.990487938
-0.017819661,-0.002298554,-1.001844542
-0.002358215,0.00182672,-0.985209894
-0.017593206,-0.000723308,-1.010420405
-0.014942114,-0.007347921,-1.008478483
-0.005501261,-0.003596963,-1.003265553
-0.008160161,-0.009496339,-1.001365764
-0.01266975,-0.015980585,-0.994563292
-0.004275278,-0.006275662,-0.993046525
-0.012849353,-0.000532251,-0.995750661
-0.002311362,-0.001857953,-0.98948059
-0.00705131,0.003401967,-1.001204895
-0.014602431,-0.001000146,-1.008394219
-0.006899038,-0.004419678,-0.99938937
-0.009464233,-0.006564197,-1.00529174
-0.007746294,-0.006938513,-0.997026124
-0.0163477,-0.006540803,-0.996099211
-0.011158745,-0.00588185,-0.99764279
-0.007578405,-0.001569418,-0.99400408
-0.009194829,0.004649687,-0.990886281
-0.01644531,-0.001460242,-1.005054266
0.002065477,-0.003546274,-1.006260786
-0.009292439,-0.005608912,-1.012722368
-0.012872779,-0.013691798,-0.99974175
-0.011638987,-0.012662429,-1.000890817
0.001315831,-0.00900505,-0.993621058
-0.01290011,-0.007593566,-0.994808426
-0.001959965,-0.002832734,-0.985822729
-0.007800956,-0.002723559,-0.993766606
-0.010838584,-0.002150388,-1.001610898
-0.018448271,-0.001191203,-1.006368032
-0.008499845,-0.008170637,-1.008489974
-0.005501261,-0.011547279,-0.998565873
-0.020533223,-0.010494515,-1.000400548
0.00211233,-0.005562122,-0.989787007
-0.007004457,-0.004474266,-0.995773642
-0.009569652,-0.001405655,-0.997585336
-0.020435613,-0.002142589,-1.005935217
0.000558377,-0.003129068,-1.002894022
-0.009257299,-0.001062532,-1.005230456
-0.02745183,-0.007180259,-1.002399924
-0.016207142,-0.0105647,-1.004292052
0.008316431,-0.008813993,-0.992521785
-0.008609168,-0.008817892,-0.990376861
-0.01053404,-0.006123596,-0.98757314
0.001268978,-0.000563444,-0.998922083
-0.005075681,0.001608369,-1.005253438
-0.031008744,0.002462278,-1.0068583
-0.001198606,0.002766409,-1.002223733
-0.000530953,-0.004988951,-0.999354898
-0.020900237,-0.002875625,-1.003495367
-0.015074864,-0.005339872,-0.999228501
0.003029865,-0.005008446,-0.99991411
-0.006559355,-0.003862104,-0.993429547
-0.020127165,-0.002727458,-1.002438226
-0.009011322,-0.000290505,-0.999374049
-0.012466721,-0.002707962,-1.00303957
-0.013649756,-0.005359368,-1.005084908
-0.021068127,-0.006517408,-1.002055204
-0.006481267,-0.007550676,-0.996290722
-0.00281503,-0.010927318,-0.994712671
-0.011010378,-0.003222647,-0.992709466
-0.014098763,0.000953316,-1.002767625
-0.001561716,0.000481522,-1.003127665
-0.015024107,-0.000657023,-0.998883781
-0.007746294,-0.001128817,-1.002016901
-0.003978543,-0.002980901,-1.00772393
-0.008554506,-0.008856883,-1.004832114
-0.012548714,-0.007168562,-0.991533588
-0.002295744,2.14E-05,-0.988944359
-0.01835066,-0.007772926,-0.997271258
-0.014329123,-0.002949708,-0.99730956
-0.009554034,0.002532462,-0.988523035
-0.012197317,-0.000754501,-1.001480671
-0.007703346,-0.008720414,-1.003974144
-0.011822494,-0.013933544,-1.000661003
-0.005879989,-0.009044041,-1.006624657
-0.007312905,-0.00414674,-1.001055516
-0.002690089,-0.002871726,-0.996486063
-0.010557467,-0.00138226,-0.997420637
-0.010124078,0.00468088,-1.002771455
-0.009901526,0.000859737,-1.001928806
-0.007859522,-0.000696014,-1.00025883
-0.009874196,-0.005737583,-1.005042776
-0.0116507,-0.007410307,-1.004648263
-0.009749255,-0.012366096,-0.992196216
0.000546663,-0.007269939,-0.989921065
-0.023106227,-0.003721735,-1.007038321
-0.007625258,-0.008143343,-1.002262036
-0.012540905,-0.003928389,-0.993893004
-0.009218255,0.000551706,-1.001867523
-0.019049549,-0.008108251,-1.006490599
-0.00337336,-0.010580296,-0.996926538
-0.018299903,-0.005581618,-1.008842354
-0.011080657,-0.002419427,-1.007589872
0.00253791,-0.002875625,-0.996823122
